in s,C1 in V
-2.96816E-05,-1.83203E-02
-2.96816E-05,3.05078E-02
-2.96808E-05,-1.83203E-02
-2.96808E-05,3.05078E-02
-2.96800E-05,-1.83203E-02
-2.96800E-05,1.09766E-02
-2.96792E-05,-3.78516E-02
-2.96792E-05,1.09766E-02
-2.96784E-05,-3.78516E-02
-2.96784E-05,1.21094E-03
-2.96776E-05,-1.83203E-02
-2.96776E-05,1.21094E-03
-2.96768E-05,-1.83203E-02
-2.96768E-05,1.09766E-02
-2.96760E-05,-8.55469E-03
-2.96760E-05,1.09766E-02
-2.96752E-05,-8.55469E-03
-2.96752E-05,2.07422E-02
-2.96744E-05,1.21094E-03
-2.96744E-05,3.05078E-02
-2.96736E-05,1.21094E-03
-2.96736E-05,3.05078E-02
-2.96728E-05,-1.83203E-02
-2.96728E-05,2.07422E-02
-2.96720E-05,-2.80859E-02
-2.96720E-05,2.07422E-02
-2.96712E-05,-2.80859E-02
-2.96712E-05,2.07422E-02
-2.96704E-05,-1.83203E-02
-2.96704E-05,2.07422E-02
-2.96696E-05,-1.83203E-02
-2.96696E-05,2.07422E-02
-2.96688E-05,-8.55469E-03
-2.96688E-05,2.07422E-02
-2.96680E-05,-1.83203E-02
-2.96680E-05,2.07422E-02
-2.96672E-05,-1.83203E-02
-2.96672E-05,2.07422E-02
-2.96664E-05,-2.80859E-02
-2.96664E-05,1.21094E-03
-2.96656E-05,-2.80859E-02
-2.96656E-05,1.21094E-03
-2.96648E-05,-8.55469E-03
-2.96648E-05,2.07422E-02
-2.96640E-05,-8.55469E-03
-2.96640E-05,2.07422E-02
-2.96632E-05,-8.55469E-03
-2.96632E-05,1.09766E-02
-2.96624E-05,1.21094E-03
-2.96624E-05,1.09766E-02
-2.96616E-05,-1.83203E-02
-2.96616E-05,1.09766E-02
-2.96608E-05,-1.83203E-02
-2.96608E-05,2.07422E-02
-2.96600E-05,-1.83203E-02
-2.96600E-05,2.07422E-02
-2.96592E-05,-2.80859E-02
-2.96592E-05,1.21094E-03
-2.96584E-05,-2.80859E-02
-2.96584E-05,1.21094E-03
-2.96576E-05,-1.83203E-02
-2.96576E-05,1.21094E-03
-2.96568E-05,-2.80859E-02
-2.96568E-05,-8.55469E-03
-2.96560E-05,-3.78516E-02
-2.96560E-05,-8.55469E-03
-2.96552E-05,-3.78516E-02
-2.96552E-05,3.05078E-02
-2.96544E-05,-2.80859E-02
-2.96544E-05,3.05078E-02
-2.96536E-05,-2.80859E-02
-2.96536E-05,1.21094E-03
-2.96528E-05,-8.55469E-03
-2.96528E-05,1.21094E-03
-2.96520E-05,-8.55469E-03
-2.96520E-05,2.07422E-02
-2.96512E-05,-8.55469E-03
-2.96512E-05,2.07422E-02
-2.96504E-05,-8.55469E-03
-2.96504E-05,1.09766E-02
-2.96496E-05,1.21094E-03
-2.96496E-05,1.09766E-02
-2.96488E-05,-8.55469E-03
-2.96488E-05,1.09766E-02
-2.96480E-05,-8.55469E-03
-2.96480E-05,1.09766E-02
-2.96472E-05,1.21094E-03
-2.96472E-05,1.09766E-02
-2.96464E-05,-1.83203E-02
-2.96464E-05,1.21094E-03
-2.96456E-05,-1.83203E-02
-2.96456E-05,1.21094E-03
-2.96448E-05,-1.83203E-02
-2.96448E-05,2.07422E-02
-2.96440E-05,-1.83203E-02
-2.96440E-05,2.07422E-02
-2.96432E-05,-1.83203E-02
-2.96432E-05,2.07422E-02
-2.96424E-05,-1.83203E-02
-2.96424E-05,2.07422E-02
-2.96416E-05,-1.83203E-02
-2.96416E-05,1.21094E-03
-2.96408E-05,-8.55469E-03
-2.96408E-05,1.21094E-03
-2.96400E-05,-8.55469E-03
-2.96400E-05,1.09766E-02
-2.96392E-05,-8.55469E-03
-2.96392E-05,1.09766E-02
-2.96384E-05,-8.55469E-03
-2.96384E-05,1.09766E-02
-2.96376E-05,-2.80859E-02
-2.96376E-05,1.09766E-02
-2.96368E-05,-2.80859E-02
-2.96368E-05,1.21094E-03
-2.96360E-05,-1.83203E-02
-2.96360E-05,1.21094E-03
-2.96352E-05,-1.83203E-02
-2.96352E-05,4.02734E-02
-2.96344E-05,-1.83203E-02
-2.96344E-05,4.02734E-02
-2.96336E-05,-1.83203E-02
-2.96336E-05,3.05078E-02
-2.96328E-05,1.21094E-03
-2.96328E-05,3.05078E-02
-2.96320E-05,-2.80859E-02
-2.96320E-05,3.05078E-02
-2.96312E-05,-2.80859E-02
-2.96312E-05,-8.55469E-03
-2.96304E-05,-2.80859E-02
-2.96304E-05,-8.55469E-03
-2.96296E-05,-1.83203E-02
-2.96296E-05,1.21094E-03
-2.96288E-05,-1.83203E-02
-2.96288E-05,1.21094E-03
-2.96280E-05,-1.83203E-02
-2.96280E-05,1.09766E-02
-2.96272E-05,-1.83203E-02
-2.96272E-05,1.09766E-02
-2.96264E-05,-1.83203E-02
-2.96264E-05,2.07422E-02
-2.96256E-05,1.09766E-02
-2.96256E-05,2.07422E-02
-2.96248E-05,-2.80859E-02
-2.96248E-05,2.07422E-02
-2.96240E-05,-3.78516E-02
-2.96240E-05,1.21094E-03
-2.96232E-05,-3.78516E-02
-2.96232E-05,1.09766E-02
-2.96224E-05,-1.83203E-02
-2.96224E-05,2.07422E-02
-2.96216E-05,-1.83203E-02
-2.96216E-05,2.07422E-02
-2.96208E-05,-2.80859E-02
-2.96208E-05,1.21094E-03
-2.96200E-05,-2.80859E-02
-2.96200E-05,1.21094E-03
-2.96192E-05,1.21094E-03
-2.96192E-05,1.09766E-02
-2.96184E-05,-8.55469E-03
-2.96184E-05,2.07422E-02
-2.96176E-05,-8.55469E-03
-2.96176E-05,2.07422E-02
-2.96168E-05,-8.55469E-03
-2.96168E-05,1.09766E-02
-2.96160E-05,-1.83203E-02
-2.96160E-05,1.09766E-02
-2.96152E-05,-1.83203E-02
-2.96152E-05,1.09766E-02
-2.96144E-05,-8.55469E-03
-2.96144E-05,1.09766E-02
-2.96136E-05,-8.55469E-03
-2.96136E-05,1.09766E-02
-2.96128E-05,1.21094E-03
-2.96128E-05,1.09766E-02
-2.96120E-05,-8.55469E-03
-2.96120E-05,1.09766E-02
-2.96112E-05,-1.83203E-02
-2.96112E-05,1.09766E-02
-2.96104E-05,-1.83203E-02
-2.96104E-05,3.05078E-02
-2.96096E-05,-8.55469E-03
-2.96096E-05,3.05078E-02
-2.96088E-05,-8.55469E-03
-2.96088E-05,1.21094E-03
-2.96080E-05,-1.83203E-02
-2.96080E-05,-8.55469E-03
-2.96072E-05,-1.83203E-02
-2.96072E-05,1.21094E-03
-2.96064E-05,-1.83203E-02
-2.96064E-05,1.21094E-03
-2.96056E-05,-1.83203E-02
-2.96056E-05,-8.55469E-03
-2.96048E-05,-1.83203E-02
-2.96048E-05,-8.55469E-03
-2.96040E-05,-1.83203E-02
-2.96040E-05,1.09766E-02
-2.96032E-05,-8.55469E-03
-2.96032E-05,1.09766E-02
-2.96024E-05,-8.55469E-03
-2.96024E-05,1.09766E-02
-2.96016E-05,1.21094E-03
-2.96016E-05,1.09766E-02
-2.96008E-05,-8.55469E-03
-2.96008E-05,1.09766E-02
-2.96000E-05,-4.76172E-02
-2.96000E-05,2.07422E-02
-2.95992E-05,-4.76172E-02
-2.95992E-05,2.07422E-02
-2.95984E-05,-3.78516E-02
-2.95984E-05,1.21094E-03
-2.95976E-05,-2.80859E-02
-2.95976E-05,1.21094E-03
-2.95968E-05,-8.55469E-03
-2.95968E-05,1.09766E-02
-2.95960E-05,-8.55469E-03
-2.95960E-05,1.09766E-02
-2.95952E-05,-2.80859E-02
-2.95952E-05,1.09766E-02
-2.95944E-05,-2.80859E-02
-2.95944E-05,1.21094E-03
-2.95936E-05,-8.55469E-03
-2.95936E-05,1.21094E-03
-2.95928E-05,-1.83203E-02
-2.95928E-05,1.21094E-03
-2.95920E-05,-1.83203E-02
-2.95920E-05,2.07422E-02
-2.95912E-05,-8.55469E-03
-2.95912E-05,2.07422E-02
-2.95904E-05,-3.78516E-02
-2.95904E-05,2.07422E-02
-2.95896E-05,-3.78516E-02
-2.95896E-05,1.21094E-03
-2.95888E-05,-2.80859E-02
-2.95888E-05,1.21094E-03
-2.95880E-05,-2.80859E-02
-2.95880E-05,1.09766E-02
-2.95872E-05,-2.80859E-02
-2.95872E-05,1.09766E-02
-2.95864E-05,-2.80859E-02
-2.95864E-05,1.09766E-02
-2.95856E-05,-2.80859E-02
-2.95856E-05,-8.55469E-03
-2.95848E-05,-1.83203E-02
-2.95848E-05,1.09766E-02
-2.95840E-05,-1.83203E-02
-2.95840E-05,1.09766E-02
-2.95832E-05,-8.55469E-03
-2.95832E-05,1.09766E-02
-2.95824E-05,-8.55469E-03
-2.95824E-05,1.09766E-02
-2.95816E-05,-2.80859E-02
-2.95816E-05,1.09766E-02
-2.95808E-05,-2.80859E-02
-2.95808E-05,1.21094E-03
-2.95800E-05,-2.80859E-02
-2.95800E-05,1.21094E-03
-2.95792E-05,-2.80859E-02
-2.95792E-05,1.21094E-03
-2.95784E-05,-2.80859E-02
-2.95784E-05,1.21094E-03
-2.95776E-05,-1.83203E-02
-2.95776E-05,1.21094E-03
-2.95768E-05,-3.78516E-02
-2.95768E-05,1.21094E-03
-2.95760E-05,-3.78516E-02
-2.95760E-05,1.21094E-03
-2.95752E-05,-1.83203E-02
-2.95752E-05,1.21094E-03
-2.95744E-05,-1.83203E-02
-2.95744E-05,1.21094E-03
-2.95736E-05,-2.80859E-02
-2.95736E-05,1.21094E-03
-2.95728E-05,-2.80859E-02
-2.95728E-05,1.21094E-03
-2.95720E-05,-8.55469E-03
-2.95720E-05,2.07422E-02
-2.95712E-05,-8.55469E-03
-2.95712E-05,2.07422E-02
-2.95704E-05,-1.83203E-02
-2.95704E-05,2.07422E-02
-2.95696E-05,-1.83203E-02
-2.95696E-05,1.21094E-03
-2.95688E-05,-2.80859E-02
-2.95688E-05,1.21094E-03
-2.95680E-05,-2.80859E-02
-2.95680E-05,2.07422E-02
-2.95672E-05,-1.83203E-02
-2.95672E-05,2.07422E-02
-2.95664E-05,-1.83203E-02
-2.95664E-05,2.07422E-02
-2.95656E-05,-8.55469E-03
-2.95656E-05,2.07422E-02
-2.95648E-05,-1.83203E-02
-2.95648E-05,1.21094E-03
-2.95640E-05,-1.83203E-02
-2.95640E-05,1.21094E-03
-2.95632E-05,-1.83203E-02
-2.95632E-05,1.21094E-03
-2.95624E-05,-1.83203E-02
-2.95624E-05,2.07422E-02
-2.95616E-05,-8.55469E-03
-2.95616E-05,2.07422E-02
-2.95608E-05,-8.55469E-03
-2.95608E-05,1.21094E-03
-2.95600E-05,-8.55469E-03
-2.95600E-05,1.21094E-03
-2.95592E-05,-8.55469E-03
-2.95592E-05,1.21094E-03
-2.95584E-05,-1.83203E-02
-2.95584E-05,1.21094E-03
-2.95576E-05,-1.83203E-02
-2.95576E-05,1.21094E-03
-2.95568E-05,-2.80859E-02
-2.95568E-05,1.21094E-03
-2.95560E-05,-2.80859E-02
-2.95560E-05,1.21094E-03
-2.95552E-05,-2.80859E-02
-2.95552E-05,1.09766E-02
-2.95544E-05,-2.80859E-02
-2.95544E-05,1.09766E-02
-2.95536E-05,-2.80859E-02
-2.95536E-05,2.07422E-02
-2.95528E-05,-2.80859E-02
-2.95528E-05,2.07422E-02
-2.95520E-05,-1.83203E-02
-2.95520E-05,2.07422E-02
-2.95512E-05,-1.83203E-02
-2.95512E-05,1.09766E-02
-2.95504E-05,-2.80859E-02
-2.95504E-05,1.09766E-02
-2.95496E-05,-2.80859E-02
-2.95496E-05,2.07422E-02
-2.95488E-05,-8.55469E-03
-2.95488E-05,2.07422E-02
-2.95480E-05,-2.80859E-02
-2.95480E-05,1.21094E-03
-2.95472E-05,-2.80859E-02
-2.95472E-05,1.21094E-03
-2.95464E-05,-1.83203E-02
-2.95464E-05,1.21094E-03
-2.95456E-05,-1.83203E-02
-2.95456E-05,-8.55469E-03
-2.95448E-05,-1.83203E-02
-2.95448E-05,-8.55469E-03
-2.95440E-05,-1.83203E-02
-2.95440E-05,1.21094E-03
-2.95432E-05,-1.83203E-02
-2.95432E-05,1.21094E-03
-2.95424E-05,-1.83203E-02
-2.95424E-05,1.21094E-03
-2.95416E-05,-8.55469E-03
-2.95416E-05,3.05078E-02
-2.95408E-05,1.21094E-03
-2.95408E-05,3.05078E-02
-2.95400E-05,-1.83203E-02
-2.95400E-05,2.07422E-02
-2.95392E-05,-2.80859E-02
-2.95392E-05,1.21094E-03
-2.95384E-05,-2.80859E-02
-2.95384E-05,1.21094E-03
-2.95376E-05,-2.80859E-02
-2.95376E-05,1.21094E-03
-2.95368E-05,1.21094E-03
-2.95368E-05,1.09766E-02
-2.95360E-05,-8.55469E-03
-2.95360E-05,3.05078E-02
-2.95352E-05,-8.55469E-03
-2.95352E-05,3.05078E-02
-2.95344E-05,-8.55469E-03
-2.95344E-05,3.05078E-02
-2.95336E-05,-1.83203E-02
-2.95336E-05,3.05078E-02
-2.95328E-05,-1.83203E-02
-2.95328E-05,1.09766E-02
-2.95320E-05,-8.55469E-03
-2.95320E-05,1.09766E-02
-2.95312E-05,-8.55469E-03
-2.95312E-05,1.21094E-03
-2.95304E-05,-8.55469E-03
-2.95304E-05,2.07422E-02
-2.95296E-05,1.21094E-03
-2.95296E-05,2.07422E-02
-2.95288E-05,1.21094E-03
-2.95288E-05,1.09766E-02
-2.95280E-05,-8.55469E-03
-2.95280E-05,1.09766E-02
-2.95272E-05,-8.55469E-03
-2.95272E-05,1.21094E-03
-2.95264E-05,-1.83203E-02
-2.95264E-05,3.05078E-02
-2.95256E-05,-1.83203E-02
-2.95256E-05,3.05078E-02
-2.95248E-05,-1.83203E-02
-2.95248E-05,2.07422E-02
-2.95240E-05,-1.83203E-02
-2.95240E-05,1.21094E-03
-2.95232E-05,-8.55469E-03
-2.95232E-05,2.07422E-02
-2.95224E-05,-8.55469E-03
-2.95224E-05,2.07422E-02
-2.95216E-05,-2.80859E-02
-2.95216E-05,1.21094E-03
-2.95208E-05,-2.80859E-02
-2.95208E-05,1.21094E-03
-2.95200E-05,1.21094E-03
-2.95200E-05,1.09766E-02
-2.95192E-05,-1.83203E-02
-2.95192E-05,1.09766E-02
-2.95184E-05,-3.78516E-02
-2.95184E-05,-1.83203E-02
-2.95176E-05,-3.78516E-02
-2.95176E-05,1.21094E-03
-2.95168E-05,-2.80859E-02
-2.95168E-05,3.05078E-02
-2.95160E-05,-8.55469E-03
-2.95160E-05,3.05078E-02
-2.95152E-05,-8.55469E-03
-2.95152E-05,2.07422E-02
-2.95144E-05,-8.55469E-03
-2.95144E-05,1.09766E-02
-2.95136E-05,-3.78516E-02
-2.95136E-05,1.09766E-02
-2.95128E-05,-3.78516E-02
-2.95128E-05,1.21094E-03
-2.95120E-05,-2.80859E-02
-2.95120E-05,1.21094E-03
-2.95112E-05,-2.80859E-02
-2.95112E-05,1.21094E-03
-2.95104E-05,-2.80859E-02
-2.95104E-05,1.21094E-03
-2.95096E-05,-2.80859E-02
-2.95096E-05,1.09766E-02
-2.95088E-05,-8.55469E-03
-2.95088E-05,1.09766E-02
-2.95080E-05,-1.83203E-02
-2.95080E-05,1.21094E-03
-2.95072E-05,-1.83203E-02
-2.95072E-05,1.21094E-03
-2.95064E-05,-1.83203E-02
-2.95064E-05,2.07422E-02
-2.95056E-05,-8.55469E-03
-2.95056E-05,2.07422E-02
-2.95048E-05,-1.83203E-02
-2.95048E-05,1.21094E-03
-2.95040E-05,-1.83203E-02
-2.95040E-05,1.21094E-03
-2.95032E-05,-1.83203E-02
-2.95032E-05,2.07422E-02
-2.95024E-05,-2.80859E-02
-2.95024E-05,2.07422E-02
-2.95016E-05,-2.80859E-02
-2.95016E-05,1.09766E-02
-2.95008E-05,-8.55469E-03
-2.95008E-05,1.09766E-02
-2.95000E-05,-8.55469E-03
-2.95000E-05,1.21094E-03
-2.94992E-05,-2.80859E-02
-2.94992E-05,1.21094E-03
-2.94984E-05,-2.80859E-02
-2.94984E-05,2.07422E-02
-2.94976E-05,-8.55469E-03
-2.94976E-05,2.07422E-02
-2.94968E-05,-3.78516E-02
-2.94968E-05,1.21094E-03
-2.94960E-05,-3.78516E-02
-2.94960E-05,-8.55469E-03
-2.94952E-05,-3.78516E-02
-2.94952E-05,2.07422E-02
-2.94944E-05,-8.55469E-03
-2.94944E-05,2.07422E-02
-2.94936E-05,-1.83203E-02
-2.94936E-05,2.07422E-02
-2.94928E-05,-1.83203E-02
-2.94928E-05,1.09766E-02
-2.94920E-05,-1.83203E-02
-2.94920E-05,1.21094E-03
-2.94912E-05,-2.80859E-02
-2.94912E-05,1.09766E-02
-2.94904E-05,-2.80859E-02
-2.94904E-05,1.09766E-02
-2.94896E-05,-8.55469E-03
-2.94896E-05,1.21094E-03
-2.94888E-05,-2.80859E-02
-2.94888E-05,2.07422E-02
-2.94880E-05,-2.80859E-02
-2.94880E-05,2.07422E-02
-2.94872E-05,-8.55469E-03
-2.94872E-05,1.21094E-03
-2.94864E-05,-1.83203E-02
-2.94864E-05,-8.55469E-03
-2.94856E-05,-1.83203E-02
-2.94856E-05,-8.55469E-03
-2.94848E-05,-1.83203E-02
-2.94848E-05,-8.55469E-03
-2.94840E-05,-3.78516E-02
-2.94840E-05,-8.55469E-03
-2.94832E-05,-3.78516E-02
-2.94832E-05,-8.55469E-03
-2.94824E-05,-2.80859E-02
-2.94824E-05,-8.55469E-03
-2.94816E-05,-2.80859E-02
-2.94816E-05,1.21094E-03
-2.94808E-05,-2.80859E-02
-2.94808E-05,1.21094E-03
-2.94800E-05,-2.80859E-02
-2.94800E-05,-8.55469E-03
-2.94792E-05,-2.80859E-02
-2.94792E-05,-8.55469E-03
-2.94784E-05,-1.83203E-02
-2.94784E-05,-8.55469E-03
-2.94776E-05,-1.83203E-02
-2.94776E-05,-8.55469E-03
-2.94768E-05,-1.83203E-02
-2.94768E-05,-8.55469E-03
-2.94760E-05,-1.83203E-02
-2.94760E-05,1.21094E-03
-2.94752E-05,-8.55469E-03
-2.94752E-05,1.21094E-03
-2.94744E-05,-2.80859E-02
-2.94744E-05,2.07422E-02
-2.94736E-05,-2.80859E-02
-2.94736E-05,2.07422E-02
-2.94728E-05,-1.83203E-02
-2.94728E-05,1.21094E-03
-2.94720E-05,-1.83203E-02
-2.94720E-05,1.21094E-03
-2.94712E-05,-1.83203E-02
-2.94712E-05,1.09766E-02
-2.94704E-05,-8.55469E-03
-2.94704E-05,2.07422E-02
-2.94696E-05,-8.55469E-03
-2.94696E-05,2.07422E-02
-2.94688E-05,-1.83203E-02
-2.94688E-05,2.07422E-02
-2.94680E-05,-1.83203E-02
-2.94680E-05,1.21094E-03
-2.94672E-05,-8.55469E-03
-2.94672E-05,1.21094E-03
-2.94664E-05,-8.55469E-03
-2.94664E-05,1.09766E-02
-2.94656E-05,-1.83203E-02
-2.94656E-05,2.07422E-02
-2.94648E-05,-1.83203E-02
-2.94648E-05,2.07422E-02
-2.94640E-05,-1.83203E-02
-2.94640E-05,2.07422E-02
-2.94632E-05,-2.80859E-02
-2.94632E-05,-8.55469E-03
-2.94624E-05,-2.80859E-02
-2.94624E-05,2.07422E-02
-2.94616E-05,-2.80859E-02
-2.94616E-05,2.07422E-02
-2.94608E-05,-2.80859E-02
-2.94608E-05,1.21094E-03
-2.94600E-05,-8.55469E-03
-2.94600E-05,1.09766E-02
-2.94592E-05,-8.55469E-03
-2.94592E-05,1.09766E-02
-2.94584E-05,-2.80859E-02
-2.94584E-05,1.21094E-03
-2.94576E-05,-2.80859E-02
-2.94576E-05,1.09766E-02
-2.94568E-05,-1.83203E-02
-2.94568E-05,2.07422E-02
-2.94560E-05,-2.80859E-02
-2.94560E-05,2.07422E-02
-2.94552E-05,-2.80859E-02
-2.94552E-05,1.21094E-03
-2.94544E-05,-2.80859E-02
-2.94544E-05,1.09766E-02
-2.94536E-05,-2.80859E-02
-2.94536E-05,1.09766E-02
-2.94528E-05,-8.55469E-03
-2.94528E-05,1.21094E-03
-2.94520E-05,-2.80859E-02
-2.94520E-05,1.21094E-03
-2.94512E-05,-2.80859E-02
-2.94512E-05,1.21094E-03
-2.94504E-05,-8.55469E-03
-2.94504E-05,1.21094E-03
-2.94496E-05,-1.83203E-02
-2.94496E-05,1.09766E-02
-2.94488E-05,-1.83203E-02
-2.94488E-05,1.09766E-02
-2.94480E-05,-1.83203E-02
-2.94480E-05,1.09766E-02
-2.94472E-05,-1.83203E-02
-2.94472E-05,1.21094E-03
-2.94464E-05,-8.55469E-03
-2.94464E-05,1.21094E-03
-2.94456E-05,-8.55469E-03
-2.94456E-05,1.21094E-03
-2.94448E-05,-8.55469E-03
-2.94448E-05,2.07422E-02
-2.94440E-05,-8.55469E-03
-2.94440E-05,3.05078E-02
-2.94432E-05,-3.78516E-02
-2.94432E-05,3.05078E-02
-2.94424E-05,-3.78516E-02
-2.94424E-05,2.07422E-02
-2.94416E-05,-2.80859E-02
-2.94416E-05,2.07422E-02
-2.94408E-05,-2.80859E-02
-2.94408E-05,3.05078E-02
-2.94400E-05,1.21094E-03
-2.94400E-05,3.05078E-02
-2.94392E-05,-8.55469E-03
-2.94392E-05,2.07422E-02
-2.94384E-05,-8.55469E-03
-2.94384E-05,1.21094E-03
-2.94376E-05,-8.55469E-03
-2.94376E-05,3.05078E-02
-2.94368E-05,-1.83203E-02
-2.94368E-05,3.05078E-02
-2.94360E-05,-2.80859E-02
-2.94360E-05,1.21094E-03
-2.94352E-05,-2.80859E-02
-2.94352E-05,1.21094E-03
-2.94344E-05,-2.80859E-02
-2.94344E-05,1.09766E-02
-2.94336E-05,-2.80859E-02
-2.94336E-05,1.09766E-02
-2.94328E-05,-8.55469E-03
-2.94328E-05,1.21094E-03
-2.94320E-05,-2.80859E-02
-2.94320E-05,1.21094E-03
-2.94312E-05,-2.80859E-02
-2.94312E-05,2.07422E-02
-2.94304E-05,-2.80859E-02
-2.94304E-05,2.07422E-02
-2.94296E-05,-2.80859E-02
-2.94296E-05,1.21094E-03
-2.94288E-05,-2.80859E-02
-2.94288E-05,1.21094E-03
-2.94280E-05,-2.80859E-02
-2.94280E-05,1.09766E-02
-2.94272E-05,-1.83203E-02
-2.94272E-05,1.09766E-02
-2.94264E-05,-2.80859E-02
-2.94264E-05,-8.55469E-03
-2.94256E-05,-3.78516E-02
-2.94256E-05,-2.80859E-02
-2.94248E-05,-3.78516E-02
-2.94248E-05,-8.55469E-03
-2.94240E-05,-2.80859E-02
-2.94240E-05,-8.55469E-03
-2.94232E-05,-3.78516E-02
-2.94232E-05,-8.55469E-03
-2.94224E-05,-3.78516E-02
-2.94224E-05,1.21094E-03
-2.94216E-05,-2.80859E-02
-2.94216E-05,1.21094E-03
-2.94208E-05,-2.80859E-02
-2.94208E-05,1.09766E-02
-2.94200E-05,-8.55469E-03
-2.94200E-05,1.09766E-02
-2.94192E-05,-1.83203E-02
-2.94192E-05,1.09766E-02
-2.94184E-05,-1.83203E-02
-2.94184E-05,1.21094E-03
-2.94176E-05,-8.55469E-03
-2.94176E-05,1.09766E-02
-2.94168E-05,-1.83203E-02
-2.94168E-05,1.09766E-02
-2.94160E-05,-1.83203E-02
-2.94160E-05,1.21094E-03
-2.94152E-05,-4.76172E-02
-2.94152E-05,1.21094E-03
-2.94144E-05,-4.76172E-02
-2.94144E-05,1.21094E-03
-2.94136E-05,-8.55469E-03
-2.94136E-05,1.09766E-02
-2.94128E-05,-2.80859E-02
-2.94128E-05,1.09766E-02
-2.94120E-05,-2.80859E-02
-2.94120E-05,1.09766E-02
-2.94112E-05,1.21094E-03
-2.94112E-05,1.09766E-02
-2.94104E-05,-1.83203E-02
-2.94104E-05,3.05078E-02
-2.94096E-05,-1.83203E-02
-2.94096E-05,3.05078E-02
-2.94088E-05,-1.83203E-02
-2.94088E-05,1.21094E-03
-2.94080E-05,-1.83203E-02
-2.94080E-05,1.09766E-02
-2.94072E-05,-3.78516E-02
-2.94072E-05,1.09766E-02
-2.94064E-05,-3.78516E-02
-2.94064E-05,-8.55469E-03
-2.94056E-05,-3.78516E-02
-2.94056E-05,1.21094E-03
-2.94048E-05,-1.83203E-02
-2.94048E-05,1.09766E-02
-2.94040E-05,1.21094E-03
-2.94040E-05,1.09766E-02
-2.94032E-05,1.21094E-03
-2.94032E-05,2.07422E-02
-2.94024E-05,-8.55469E-03
-2.94024E-05,2.07422E-02
-2.94016E-05,-8.55469E-03
-2.94016E-05,1.21094E-03
-2.94008E-05,-1.83203E-02
-2.94008E-05,-8.55469E-03
-2.94000E-05,-1.83203E-02
-2.94000E-05,-1.83203E-02
-2.93992E-05,-1.83203E-02
-2.93992E-05,2.07422E-02
-2.93984E-05,-8.55469E-03
-2.93984E-05,2.07422E-02
-2.93976E-05,-3.78516E-02
-2.93976E-05,1.21094E-03
-2.93968E-05,-3.78516E-02
-2.93968E-05,1.21094E-03
-2.93960E-05,-2.80859E-02
-2.93960E-05,2.07422E-02
-2.93952E-05,-2.80859E-02
-2.93952E-05,2.07422E-02
-2.93944E-05,-2.80859E-02
-2.93944E-05,1.21094E-03
-2.93936E-05,-3.78516E-02
-2.93936E-05,1.21094E-03
-2.93928E-05,-3.78516E-02
-2.93928E-05,-8.55469E-03
-2.93920E-05,-2.80859E-02
-2.93920E-05,-8.55469E-03
-2.93912E-05,-2.80859E-02
-2.93912E-05,-8.55469E-03
-2.93904E-05,-2.80859E-02
-2.93904E-05,1.09766E-02
-2.93896E-05,-1.83203E-02
-2.93896E-05,1.09766E-02
-2.93888E-05,-2.80859E-02
-2.93888E-05,1.21094E-03
-2.93880E-05,-2.80859E-02
-2.93880E-05,2.07422E-02
-2.93872E-05,-1.83203E-02
-2.93872E-05,2.07422E-02
-2.93864E-05,-8.55469E-03
-2.93864E-05,-8.55469E-03
-2.93856E-05,-2.80859E-02
-2.93856E-05,-8.55469E-03
-2.93848E-05,-2.80859E-02
-2.93848E-05,1.09766E-02
-2.93840E-05,-8.55469E-03
-2.93840E-05,1.09766E-02
-2.93832E-05,-8.55469E-03
-2.93832E-05,1.21094E-03
-2.93824E-05,-2.80859E-02
-2.93824E-05,1.21094E-03
-2.93816E-05,-2.80859E-02
-2.93816E-05,1.21094E-03
-2.93808E-05,-8.55469E-03
-2.93808E-05,1.21094E-03
-2.93800E-05,-8.55469E-03
-2.93800E-05,1.09766E-02
-2.93792E-05,1.21094E-03
-2.93792E-05,2.07422E-02
-2.93784E-05,-8.55469E-03
-2.93784E-05,2.07422E-02
-2.93776E-05,-1.83203E-02
-2.93776E-05,1.21094E-03
-2.93768E-05,-1.83203E-02
-2.93768E-05,1.09766E-02
-2.93760E-05,-8.55469E-03
-2.93760E-05,1.09766E-02
-2.93752E-05,-8.55469E-03
-2.93752E-05,1.09766E-02
-2.93744E-05,-8.55469E-03
-2.93744E-05,1.21094E-03
-2.93736E-05,-8.55469E-03
-2.93736E-05,1.21094E-03
-2.93728E-05,-3.78516E-02
-2.93728E-05,1.21094E-03
-2.93720E-05,-3.78516E-02
-2.93720E-05,1.09766E-02
-2.93712E-05,-1.83203E-02
-2.93712E-05,1.09766E-02
-2.93704E-05,-8.55469E-03
-2.93704E-05,1.09766E-02
-2.93696E-05,-8.55469E-03
-2.93696E-05,1.21094E-03
-2.93688E-05,-1.83203E-02
-2.93688E-05,1.21094E-03
-2.93680E-05,-1.83203E-02
-2.93680E-05,1.21094E-03
-2.93672E-05,-1.83203E-02
-2.93672E-05,1.21094E-03
-2.93664E-05,-1.83203E-02
-2.93664E-05,1.21094E-03
-2.93656E-05,-1.83203E-02
-2.93656E-05,1.21094E-03
-2.93648E-05,-1.83203E-02
-2.93648E-05,1.09766E-02
-2.93640E-05,-1.83203E-02
-2.93640E-05,1.09766E-02
-2.93632E-05,-1.83203E-02
-2.93632E-05,-8.55469E-03
